item_id,source_video_id,scheme,stratum,benchmark
nextgqa:2956081853:6,2956081853,coarse,temporal,nextgqa
nextgqa:4180380438:1,4180380438,native,TC,nextgqa
nextgqa:4180380438:1,4180380438,coarse,temporal,nextgqa
nextgqa:8227806049:2,8227806049,native,TP,nextgqa
nextgqa:8227806049:2,8227806049,coarse,temporal,nextgqa
nextgqa:2876084443:7,2876084443,native,TN,nextgqa
nextgqa:2876084443:7,2876084443,coarse,temporal,nextgqa
nextgqa:4084841090:0,4084841090,native,CW,nextgqa
nextgqa:4084841090:0,4084841090,coarse,causal,nextgqa
nextgqa:8109777832:10,8109777832,native,TN,nextgqa
nextgqa:8109777832:10,8109777832,coarse,temporal,nextgqa
nextgqa:4863455612:2,4863455612,native,CW,nextgqa
nextgqa:4863455612:2,4863455612,coarse,causal,nextgqa
nextgqa:5750350083:1,5750350083,native,CH,nextgqa
nextgqa:5750350083:1,5750350083,coarse,causal,nextgqa
nextgqa:4641631235:3,4641631235,native,CW,nextgqa
nextgqa:4641631235:3,4641631235,coarse,causal,nextgqa
nextgqa:9297698436:3,9297698436,native,TN,nextgqa
nextgqa:9297698436:3,9297698436,coarse,temporal,nextgqa
nextgqa:4641631235:7,4641631235,native,TN,nextgqa
nextgqa:4641631235:7,4641631235,coarse,temporal,nextgqa
nextgqa:2811954360:1,2811954360,native,CW,nextgqa
nextgqa:2811954360:1,2811954360,coarse,causal,nextgqa
nextgqa:7691046836:4,7691046836,native,TC,nextgqa
nextgqa:7691046836:4,7691046836,coarse,temporal,nextgqa
nextgqa:4740345442:2,4740345442,native,CW,nextgqa
nextgqa:4740345442:2,4740345442,coarse,causal,nextgqa
nextgqa:2744507539:7,2744507539,native,CW,nextgqa
nextgqa:2744507539:7,2744507539,coarse,causal,nextgqa
nextgqa:2876825076:8,2876825076,native,TN,nextgqa
nextgqa:2876825076:8,2876825076,coarse,temporal,nextgqa
nextgqa:2405004230:10,2405004230,native,TC,nextgqa
nextgqa:2405004230:10,2405004230,coarse,temporal,nextgqa
nextgqa:5297426137:2,5297426137,native,CW,nextgqa
nextgqa:5297426137:2,5297426137,coarse,causal,nextgqa
nextgqa:5131508387:7,5131508387,native,CH,nextgqa
nextgqa:5131508387:7,5131508387,coarse,causal,nextgqa
nextgqa:3739319683:0,3739319683,native,CW,nextgqa
nextgqa:3739319683:0,3739319683,coarse,causal,nextgqa
nextgqa:2416632400:2,2416632400,native,TC,nextgqa
nextgqa:2416632400:2,2416632400,coarse,temporal,nextgqa
nextgqa:7344039494:3,7344039494,native,TC,nextgqa
nextgqa:7344039494:3,7344039494,coarse,temporal,nextgqa
nextgqa:7916860778:1,7916860778,native,CW,nextgqa
nextgqa:7916860778:1,7916860778,coarse,causal,nextgqa
nextgqa:11278971046:4,11278971046,native,CH,nextgqa
nextgqa:11278971046:4,11278971046,coarse,causal,nextgqa
nextgqa:3329878386:5,3329878386,native,TN,nextgqa
nextgqa:3329878386:5,3329878386,coarse,temporal,nextgqa
nextgqa:5012237466:3,5012237466,native,TC,nextgqa
nextgqa:5012237466:3,5012237466,coarse,temporal,nextgqa
nextgqa:3205604574:0,3205604574,native,CW,nextgqa
nextgqa:3205604574:0,3205604574,coarse,causal,nextgqa
nextgqa:9935699345:3,9935699345,native,TN,nextgqa
nextgqa:9935699345:3,9935699345,coarse,temporal,nextgqa
nextgqa:4825019426:0,4825019426,native,CW,nextgqa
nextgqa:4825019426:0,4825019426,coarse,causal,nextgqa
nextgqa:3992773451:2,3992773451,native,TN,nextgqa
nextgqa:3992773451:2,3992773451,coarse,temporal,nextgqa
nextgqa:3020343223:9,3020343223,native,CW,nextgqa
nextgqa:3020343223:9,3020343223,coarse,causal,nextgqa
nextgqa:3111307977:4,3111307977,native,CH,nextgqa
nextgqa:3111307977:4,3111307977,coarse,causal,nextgqa
nextgqa:7957216542:4,7957216542,native,TC,nextgqa
nextgqa:7957216542:4,7957216542,coarse,temporal,nextgqa
nextgqa:4968786437:1,4968786437,native,CW,nextgqa
nextgqa:4968786437:1,4968786437,coarse,causal,nextgqa
nextgqa:4561357748:0,4561357748,native,TN,nextgqa
nextgqa:4561357748:0,4561357748,coarse,temporal,nextgqa
nextgqa:8576727783:6,8576727783,native,CW,nextgqa
nextgqa:8576727783:6,8576727783,coarse,causal,nextgqa
nextgqa:8652248426:4,8652248426,native,CW,nextgqa
nextgqa:8652248426:4,8652248426,coarse,causal,nextgqa
nextgqa:12753577835:1,12753577835,native,CW,nextgqa
nextgqa:12753577835:1,12753577835,coarse,causal,nextgqa
nextgqa:8277189448:8,8277189448,native,TN,nextgqa
nextgqa:8277189448:8,8277189448,coarse,temporal,nextgqa
nextgqa:3065858527:5,3065858527,native,CW,nextgqa
nextgqa:3065858527:5,3065858527,coarse,causal,nextgqa
nextgqa:4123808525:5,4123808525,native,CH,nextgqa
nextgqa:4123808525:5,4123808525,coarse,causal,nextgqa
nextgqa:4959088086:8,4959088086,native,CW,nextgqa
nextgqa:4959088086:8,4959088086,coarse,causal,nextgqa
nextgqa:11169386614:5,11169386614,native,CW,nextgqa
nextgqa:11169386614:5,11169386614,coarse,causal,nextgqa
nextgqa:8109777832:1,8109777832,native,CW,nextgqa
nextgqa:8109777832:1,8109777832,coarse,causal,nextgqa
nextgqa:4775972536:7,4775972536,native,CH,nextgqa
nextgqa:4775972536:7,4775972536,coarse,causal,nextgqa
nextgqa:8466126930:5,8466126930,native,CH,nextgqa
nextgqa:8466126930:5,8466126930,coarse,causal,nextgqa
nextgqa:3491310026:1,3491310026,native,CW,nextgqa
nextgqa:3491310026:1,3491310026,coarse,causal,nextgqa
nextgqa:3579030253:9,3579030253,native,TC,nextgqa
nextgqa:3579030253:9,3579030253,coarse,temporal,nextgqa
nextgqa:7587067930:6,7587067930,native,TN,nextgqa
nextgqa:7587067930:6,7587067930,coarse,temporal,nextgqa
nextgqa:2679006680:7,2679006680,native,TN,nextgqa
nextgqa:2679006680:7,2679006680,coarse,temporal,nextgqa
nextgqa:10985344225:6,10985344225,native,CH,nextgqa
nextgqa:10985344225:6,10985344225,coarse,causal,nextgqa
nextgqa:11169386614:3,11169386614,native,CW,nextgqa
nextgqa:11169386614:3,11169386614,coarse,causal,nextgqa
nextgqa:6546241805:6,6546241805,native,TN,nextgqa
nextgqa:6546241805:6,6546241805,coarse,temporal,nextgqa
nextgqa:2547320060:1,2547320060,native,CW,nextgqa
nextgqa:2547320060:1,2547320060,coarse,causal,nextgqa
nextgqa:4675888059:10,4675888059,native,CW,nextgqa
nextgqa:4675888059:10,4675888059,coarse,causal,nextgqa
nextgqa:6257273545:4,6257273545,native,TN,nextgqa
nextgqa:6257273545:4,6257273545,coarse,temporal,nextgqa
nextgqa:5832442216:3,5832442216,native,CW,nextgqa
nextgqa:5832442216:3,5832442216,coarse,causal,nextgqa
nextgqa:3201948915:4,3201948915,native,TC,nextgqa
nextgqa:3201948915:4,3201948915,coarse,temporal,nextgqa
nextgqa:4203080888:0,4203080888,native,TC,nextgqa
nextgqa:4203080888:0,4203080888,coarse,temporal,nextgqa
nextgqa:12427023395:2,12427023395,native,TC,nextgqa
nextgqa:12427023395:2,12427023395,coarse,temporal,nextgqa
nextgqa:4311927018:4,4311927018,native,CW,nextgqa
nextgqa:4311927018:4,4311927018,coarse,causal,nextgqa
nextgqa:2794873229:3,2794873229,native,TC,nextgqa
nextgqa:2794873229:3,2794873229,coarse,temporal,nextgqa
nextgqa:6608631231:3,6608631231,native,TN,nextgqa
nextgqa:6608631231:3,6608631231,coarse,temporal,nextgqa
nextgqa:8632946304:3,8632946304,native,CW,nextgqa
nextgqa:8632946304:3,8632946304,coarse,causal,nextgqa
nextgqa:7198714574:4,7198714574,native,TC,nextgqa
nextgqa:7198714574:4,7198714574,coarse,temporal,nextgqa
nextgqa:3524009829:2,3524009829,native,CW,nextgqa
nextgqa:3524009829:2,3524009829,coarse,causal,nextgqa
nextgqa:5864047618:8,5864047618,native,TC,nextgqa
nextgqa:5864047618:8,5864047618,coarse,temporal,nextgqa
nextgqa:5807908661:4,5807908661,native,TC,nextgqa
nextgqa:5807908661:4,5807908661,coarse,temporal,nextgqa
nextgqa:4771022581:8,4771022581,native,CW,nextgqa
nextgqa:4771022581:8,4771022581,coarse,causal,nextgqa
nextgqa:4945866176:4,4945866176,native,CH,nextgqa
nextgqa:4945866176:4,4945866176,coarse,causal,nextgqa
nextgqa:2404303400:5,2404303400,native,CW,nextgqa
nextgqa:2404303400:5,2404303400,coarse,causal,nextgqa
nextgqa:2517097455:11,2517097455,native,CH,nextgqa
nextgqa:2517097455:11,2517097455,coarse,causal,nextgqa
nextgqa:4742652230:4,4742652230,native,TN,nextgqa
nextgqa:4742652230:4,4742652230,coarse,temporal,nextgqa
nextgqa:3804458046:0,3804458046,native,CW,nextgqa
nextgqa:3804458046:0,3804458046,coarse,causal,nextgqa
nextgqa:4084841090:2,4084841090,native,TP,nextgqa
nextgqa:4084841090:2,4084841090,coarse,temporal,nextgqa
nextgqa:4930378590:0,4930378590,native,CW,nextgqa
nextgqa:4930378590:0,4930378590,coarse,causal,nextgqa
nextgqa:4738042036:5,4738042036,native,CH,nextgqa
nextgqa:4738042036:5,4738042036,coarse,causal,nextgqa
nextgqa:3060640279:5,3060640279,native,CW,nextgqa
nextgqa:3060640279:5,3060640279,coarse,causal,nextgqa
nextgqa:2996876993:6,2996876993,native,TN,nextgqa
nextgqa:2996876993:6,2996876993,coarse,temporal,nextgqa
nextgqa:5929534589:1,5929534589,native,CW,nextgqa
nextgqa:5929534589:1,5929534589,coarse,causal,nextgqa
nextgqa:4576992325:6,4576992325,native,CH,nextgqa
nextgqa:4576992325:6,4576992325,coarse,causal,nextgqa
nextgqa:3491310026:2,3491310026,native,CW,nextgqa
nextgqa:3491310026:2,3491310026,coarse,causal,nextgqa
nextgqa:4758751564:1,4758751564,native,CW,nextgqa
nextgqa:4758751564:1,4758751564,coarse,causal,nextgqa
nextgqa:5031339015:0,5031339015,native,CW,nextgqa
nextgqa:5031339015:0,5031339015,coarse,causal,nextgqa
nextgqa:3653430541:2,3653430541,native,CW,nextgqa
nextgqa:3653430541:2,3653430541,coarse,causal,nextgqa
nextgqa:7530704768:9,7530704768,native,TN,nextgqa
nextgqa:7530704768:9,7530704768,coarse,temporal,nextgqa
nextgqa:3183346596:4,3183346596,native,TN,nextgqa
nextgqa:3183346596:4,3183346596,coarse,temporal,nextgqa
nextgqa:4522565412:3,4522565412,native,CW,nextgqa
nextgqa:4522565412:3,4522565412,coarse,causal,nextgqa
nextgqa:3631211612:3,3631211612,native,CW,nextgqa
nextgqa:3631211612:3,3631211612,coarse,causal,nextgqa
nextgqa:5402233708:5,5402233708,native,CW,nextgqa
nextgqa:5402233708:5,5402233708,coarse,causal,nextgqa
nextgqa:5750350083:2,5750350083,native,CW,nextgqa
nextgqa:5750350083:2,5750350083,coarse,causal,nextgqa
nextgqa:6181099606:3,6181099606,native,CW,nextgqa
nextgqa:6181099606:3,6181099606,coarse,causal,nextgqa
nextgqa:2925748611:8,2925748611,native,CW,nextgqa
nextgqa:2925748611:8,2925748611,coarse,causal,nextgqa
nextgqa:3599210242:6,3599210242,native,CW,nextgqa
nextgqa:3599210242:6,3599210242,coarse,causal,nextgqa
nextgqa:4124400853:3,4124400853,native,CW,nextgqa
nextgqa:4124400853:3,4124400853,coarse,causal,nextgqa
nextgqa:3842392593:8,3842392593,native,TN,nextgqa
nextgqa:3842392593:8,3842392593,coarse,temporal,nextgqa
nextgqa:8201826598:6,8201826598,native,CW,nextgqa
nextgqa:8201826598:6,8201826598,coarse,causal,nextgqa
nextgqa:2889738670:3,2889738670,native,TC,nextgqa
nextgqa:2889738670:3,2889738670,coarse,temporal,nextgqa
nextgqa:3089060111:5,3089060111,native,TC,nextgqa
nextgqa:3089060111:5,3089060111,coarse,temporal,nextgqa
nextgqa:4363482648:0,4363482648,native,TN,nextgqa
nextgqa:4363482648:0,4363482648,coarse,temporal,nextgqa
nextgqa:6851952624:7,6851952624,native,TN,nextgqa
nextgqa:6851952624:7,6851952624,coarse,temporal,nextgqa
nextgqa:5965267539:3,5965267539,native,CW,nextgqa
nextgqa:5965267539:3,5965267539,coarse,causal,nextgqa
nextgqa:5650793185:4,5650793185,native,TC,nextgqa
nextgqa:5650793185:4,5650793185,coarse,temporal,nextgqa
nextgqa:3216757365:0,3216757365,native,CH,nextgqa
nextgqa:3216757365:0,3216757365,coarse,causal,nextgqa
nextgqa:5306556049:3,5306556049,native,CW,nextgqa
nextgqa:5306556049:3,5306556049,coarse,causal,nextgqa
nextgqa:2621535368:4,2621535368,native,CW,nextgqa
nextgqa:2621535368:4,2621535368,coarse,causal,nextgqa
nextgqa:4622742353:8,4622742353,native,TN,nextgqa
nextgqa:4622742353:8,4622742353,coarse,temporal,nextgqa
nextgqa:8666744695:8,8666744695,native,TN,nextgqa
nextgqa:8666744695:8,8666744695,coarse,temporal,nextgqa
nextgqa:5913320110:7,5913320110,native,CW,nextgqa
nextgqa:5913320110:7,5913320110,coarse,causal,nextgqa
nextgqa:6181099606:5,6181099606,native,TN,nextgqa
nextgqa:6181099606:5,6181099606,coarse,temporal,nextgqa
nextgqa:3653430541:5,3653430541,native,TC,nextgqa
nextgqa:3653430541:5,3653430541,coarse,temporal,nextgqa
nextgqa:5818846033:2,5818846033,native,CW,nextgqa
nextgqa:5818846033:2,5818846033,coarse,causal,nextgqa
nextgqa:8857007026:8,8857007026,native,CH,nextgqa
nextgqa:8857007026:8,8857007026,coarse,causal,nextgqa
nextgqa:8245178837:6,8245178837,native,CW,nextgqa
nextgqa:8245178837:6,8245178837,coarse,causal,nextgqa
nextgqa:11794880314:4,11794880314,native,CW,nextgqa
nextgqa:11794880314:4,11794880314,coarse,causal,nextgqa
nextgqa:3205604574:6,3205604574,native,CH,nextgqa
nextgqa:3205604574:6,3205604574,coarse,causal,nextgqa
nextgqa:10483027904:9,10483027904,native,TC,nextgqa
nextgqa:10483027904:9,10483027904,coarse,temporal,nextgqa
nextgqa:4892549531:9,4892549531,native,TN,nextgqa
nextgqa:4892549531:9,4892549531,coarse,temporal,nextgqa
nextgqa:10278239024:2,10278239024,native,CW,nextgqa
nextgqa:10278239024:2,10278239024,coarse,causal,nextgqa
nextgqa:2569826147:1,2569826147,native,CW,nextgqa
nextgqa:2569826147:1,2569826147,coarse,causal,nextgqa
nextgqa:2811954360:2,2811954360,native,TC,nextgqa
nextgqa:2811954360:2,2811954360,coarse,temporal,nextgqa
nextgqa:4220559457:8,4220559457,native,TN,nextgqa
nextgqa:4220559457:8,4220559457,coarse,temporal,nextgqa
nextgqa:6419015349:8,6419015349,native,TN,nextgqa
nextgqa:6419015349:8,6419015349,coarse,temporal,nextgqa
nextgqa:7011018565:8,7011018565,native,TN,nextgqa
nextgqa:7011018565:8,7011018565,coarse,temporal,nextgqa
nextgqa:12078592673:5,12078592673,native,TN,nextgqa
nextgqa:12078592673:5,12078592673,coarse,temporal,nextgqa
nextgqa:7975528915:6,7975528915,native,CH,nextgqa
nextgqa:7975528915:6,7975528915,coarse,causal,nextgqa
nextgqa:7242577724:4,7242577724,native,CW,nextgqa
nextgqa:7242577724:4,7242577724,coarse,causal,nextgqa
nextgqa:7108622827:2,7108622827,native,TC,nextgqa
nextgqa:7108622827:2,7108622827,coarse,temporal,nextgqa
nextgqa:3672431760:8,3672431760,native,TC,nextgqa
nextgqa:3672431760:8,3672431760,coarse,temporal,nextgqa
nextgqa:3172491020:7,3172491020,native,TN,nextgqa
nextgqa:3172491020:7,3172491020,coarse,temporal,nextgqa
nextgqa:5728022703:6,5728022703,native,TC,nextgqa
nextgqa:5728022703:6,5728022703,coarse,temporal,nextgqa
nextgqa:4978371835:4,4978371835,native,TC,nextgqa
nextgqa:4978371835:4,4978371835,coarse,temporal,nextgqa
nextgqa:4474292288:0,4474292288,native,CW,nextgqa
nextgqa:4474292288:0,4474292288,coarse,causal,nextgqa
nextgqa:10173643695:8,10173643695,native,CW,nextgqa
nextgqa:10173643695:8,10173643695,coarse,causal,nextgqa
nextgqa:4198999510:7,4198999510,native,TC,nextgqa
nextgqa:4198999510:7,4198999510,coarse,temporal,nextgqa
nextgqa:3835096097:3,3835096097,native,CW,nextgqa
nextgqa:3835096097:3,3835096097,coarse,causal,nextgqa
nextgqa:7530907250:0,7530907250,native,CW,nextgqa
nextgqa:7530907250:0,7530907250,coarse,causal,nextgqa
nextgqa:5750350083:4,5750350083,native,CH,nextgqa
nextgqa:5750350083:4,5750350083,coarse,causal,nextgqa
nextgqa:2927365215:1,2927365215,native,TN,nextgqa
nextgqa:2927365215:1,2927365215,coarse,temporal,nextgqa
nextgqa:7757567866:2,7757567866,native,CW,nextgqa
nextgqa:7757567866:2,7757567866,coarse,causal,nextgqa
nextgqa:6378153655:0,6378153655,native,TC,nextgqa
nextgqa:6378153655:0,6378153655,coarse,temporal,nextgqa
nextgqa:6029706386:8,6029706386,native,TN,nextgqa
nextgqa:6029706386:8,6029706386,coarse,temporal,nextgqa
nextgqa:4536434821:4,4536434821,native,CW,nextgqa
nextgqa:4536434821:4,4536434821,coarse,causal,nextgqa
nextgqa:3459862895:7,3459862895,native,TC,nextgqa
nextgqa:3459862895:7,3459862895,coarse,temporal,nextgqa
nextgqa:4220559457:2,4220559457,native,CH,nextgqa
nextgqa:4220559457:2,4220559457,coarse,causal,nextgqa
nextgqa:6557505435:5,6557505435,native,CW,nextgqa
nextgqa:6557505435:5,6557505435,coarse,causal,nextgqa
nextgqa:7580367082:4,7580367082,native,TN,nextgqa
nextgqa:7580367082:4,7580367082,coarse,temporal,nextgqa
nextgqa:12068876905:3,12068876905,native,CH,nextgqa
nextgqa:12068876905:3,12068876905,coarse,causal,nextgqa
nextgqa:7757567866:3,7757567866,native,CW,nextgqa
nextgqa:7757567866:3,7757567866,coarse,causal,nextgqa
nextgqa:6546241805:8,6546241805,native,CW,nextgqa
nextgqa:6546241805:8,6546241805,coarse,causal,nextgqa
nextgqa:4863455612:6,4863455612,native,CH,nextgqa
nextgqa:4863455612:6,4863455612,coarse,causal,nextgqa
nextgqa:5608598769:8,5608598769,native,CW,nextgqa
nextgqa:5608598769:8,5608598769,coarse,causal,nextgqa
nextgqa:3006009155:0,3006009155,native,CW,nextgqa
nextgqa:3006009155:0,3006009155,coarse,causal,nextgqa
nextgqa:3579030253:11,3579030253,native,TN,nextgqa
nextgqa:3579030253:11,3579030253,coarse,temporal,nextgqa
nextgqa:8686938112:4,8686938112,native,CH,nextgqa
nextgqa:8686938112:4,8686938112,coarse,causal,nextgqa
nextgqa:3003152116:3,3003152116,native,TP,nextgqa
nextgqa:3003152116:3,3003152116,coarse,temporal,nextgqa
nextgqa:8064396272:4,8064396272,native,CW,nextgqa
nextgqa:8064396272:4,8064396272,coarse,causal,nextgqa
nextgqa:8507883824:6,8507883824,native,CH,nextgqa
nextgqa:8507883824:6,8507883824,coarse,causal,nextgqa
nextgqa:4656745906:5,4656745906,native,CW,nextgqa
nextgqa:4656745906:5,4656745906,coarse,causal,nextgqa
nextgqa:10109006686:3,10109006686,native,CW,nextgqa
nextgqa:10109006686:3,10109006686,coarse,causal,nextgqa
nextgqa:3575108079:1,3575108079,native,CW,nextgqa
nextgqa:3575108079:1,3575108079,coarse,causal,nextgqa
nextgqa:2405004230:3,2405004230,native,CW,nextgqa
nextgqa:2405004230:3,2405004230,coarse,causal,nextgqa
nextgqa:2482233944:5,2482233944,native,CW,nextgqa
nextgqa:2482233944:5,2482233944,coarse,causal,nextgqa
nextgqa:5544695007:3,5544695007,native,CW,nextgqa
nextgqa:5544695007:3,5544695007,coarse,causal,nextgqa
nextgqa:3210170020:2,3210170020,native,CW,nextgqa
nextgqa:3210170020:2,3210170020,coarse,causal,nextgqa
nextgqa:8900428927:13,8900428927,native,TN,nextgqa
nextgqa:8900428927:13,8900428927,coarse,temporal,nextgqa
nextgqa:6936757706:6,6936757706,native,CH,nextgqa
nextgqa:6936757706:6,6936757706,coarse,causal,nextgqa
nextgqa:8499569359:1,8499569359,native,CH,nextgqa
nextgqa:8499569359:1,8499569359,coarse,causal,nextgqa
nextgqa:5818846033:7,5818846033,native,CH,nextgqa
nextgqa:5818846033:7,5818846033,coarse,causal,nextgqa
nextgqa:3540508501:8,3540508501,native,TN,nextgqa
nextgqa:3540508501:8,3540508501,coarse,temporal,nextgqa
nextgqa:2623063774:6,2623063774,native,TN,nextgqa
nextgqa:2623063774:6,2623063774,coarse,temporal,nextgqa
nextgqa:2982867777:9,2982867777,native,CW,nextgqa
nextgqa:2982867777:9,2982867777,coarse,causal,nextgqa
nextgqa:5499561130:10,5499561130,native,CH,nextgqa
nextgqa:5499561130:10,5499561130,coarse,causal,nextgqa
nextgqa:8032967534:8,8032967534,native,CH,nextgqa
nextgqa:8032967534:8,8032967534,coarse,causal,nextgqa
nextgqa:5602364659:6,5602364659,native,CW,nextgqa
nextgqa:5602364659:6,5602364659,coarse,causal,nextgqa
nextgqa:5478970215:9,5478970215,native,CW,nextgqa
nextgqa:5478970215:9,5478970215,coarse,causal,nextgqa
nextgqa:4107499066:5,4107499066,native,CH,nextgqa
nextgqa:4107499066:5,4107499066,coarse,causal,nextgqa
nextgqa:3685025683:3,3685025683,native,TC,nextgqa
nextgqa:3685025683:3,3685025683,coarse,temporal,nextgqa
nextgqa:2965378944:8,2965378944,native,CW,nextgqa
nextgqa:2965378944:8,2965378944,coarse,causal,nextgqa
nextgqa:5433704698:4,5433704698,native,CW,nextgqa
nextgqa:5433704698:4,5433704698,coarse,causal,nextgqa
nextgqa:4880611877:1,4880611877,native,CW,nextgqa
nextgqa:4880611877:1,4880611877,coarse,causal,nextgqa
nextgqa:2756607919:2,2756607919,native,TC,nextgqa
nextgqa:2756607919:2,2756607919,coarse,temporal,nextgqa
nextgqa:6045316181:4,6045316181,native,TC,nextgqa
nextgqa:6045316181:4,6045316181,coarse,temporal,nextgqa
nextgqa:2621535368:7,2621535368,native,TN,nextgqa
nextgqa:2621535368:7,2621535368,coarse,temporal,nextgqa
nextgqa:4086138523:0,4086138523,native,TC,nextgqa
nextgqa:4086138523:0,4086138523,coarse,temporal,nextgqa
nextgqa:6764483319:7,6764483319,native,TN,nextgqa
nextgqa:6764483319:7,6764483319,coarse,temporal,nextgqa
nextgqa:13166998645:2,13166998645,native,CW,nextgqa
nextgqa:13166998645:2,13166998645,coarse,causal,nextgqa
nextgqa:3835096097:7,3835096097,native,TN,nextgqa
nextgqa:3835096097:7,3835096097,coarse,temporal,nextgqa
nextgqa:2956081853:7,2956081853,native,TN,nextgqa
nextgqa:2956081853:7,2956081853,coarse,temporal,nextgqa
nextgqa:10747331063:2,10747331063,native,CW,nextgqa
nextgqa:10747331063:2,10747331063,coarse,causal,nextgqa
nextgqa:11794880314:0,11794880314,native,CW,nextgqa
nextgqa:11794880314:0,11794880314,coarse,causal,nextgqa
nextgqa:4945866176:2,4945866176,native,CW,nextgqa
nextgqa:4945866176:2,4945866176,coarse,causal,nextgqa
nextgqa:13199465314:3,13199465314,native,TC,nextgqa
nextgqa:13199465314:3,13199465314,coarse,temporal,nextgqa
nextgqa:3485555298:1,3485555298,native,CH,nextgqa
nextgqa:3485555298:1,3485555298,coarse,causal,nextgqa
nextgqa:3659989604:1,3659989604,native,CW,nextgqa
nextgqa:3659989604:1,3659989604,coarse,causal,nextgqa
nextgqa:9023339404:3,9023339404,native,CW,nextgqa
nextgqa:9023339404:3,9023339404,coarse,causal,nextgqa
nextgqa:4839003204:3,4839003204,native,TC,nextgqa
nextgqa:4839003204:3,4839003204,coarse,temporal,nextgqa
nextgqa:3121452683:3,3121452683,native,CW,nextgqa
nextgqa:3121452683:3,3121452683,coarse,causal,nextgqa
nextgqa:5093765132:1,5093765132,native,CW,nextgqa
nextgqa:5093765132:1,5093765132,coarse,causal,nextgqa
nextgqa:5608598769:3,5608598769,native,CW,nextgqa
nextgqa:5608598769:3,5608598769,coarse,causal,nextgqa
nextgqa:3060640279:3,3060640279,native,CW,nextgqa
nextgqa:3060640279:3,3060640279,coarse,causal,nextgqa
nextgqa:3769795457:2,3769795457,native,CH,nextgqa
nextgqa:3769795457:2,3769795457,coarse,causal,nextgqa
nextgqa:3557601110:6,3557601110,native,TC,nextgqa
nextgqa:3557601110:6,3557601110,coarse,temporal,nextgqa
nextgqa:10495085476:4,10495085476,native,TN,nextgqa
nextgqa:10495085476:4,10495085476,coarse,temporal,nextgqa
nextgqa:3740849151:1,3740849151,native,CW,nextgqa
nextgqa:3740849151:1,3740849151,coarse,causal,nextgqa
nextgqa:8111513362:6,8111513362,native,TN,nextgqa
nextgqa:8111513362:6,8111513362,coarse,temporal,nextgqa
nextgqa:6279934011:2,6279934011,native,CW,nextgqa
nextgqa:6279934011:2,6279934011,coarse,causal,nextgqa
nextgqa:3516935615:4,3516935615,native,TN,nextgqa
nextgqa:3516935615:4,3516935615,coarse,temporal,nextgqa
nextgqa:7527437500:0,7527437500,native,CW,nextgqa
nextgqa:7527437500:0,7527437500,coarse,causal,nextgqa
nextgqa:10128261054:6,10128261054,native,TN,nextgqa
nextgqa:10128261054:6,10128261054,coarse,temporal,nextgqa
nextgqa:3384417792:4,3384417792,native,CH,nextgqa
nextgqa:3384417792:4,3384417792,coarse,causal,nextgqa
nextgqa:8245178837:4,8245178837,native,CW,nextgqa
nextgqa:8245178837:4,8245178837,coarse,causal,nextgqa
nextgqa:11400037054:7,11400037054,native,TN,nextgqa
nextgqa:11400037054:7,11400037054,coarse,temporal,nextgqa
nextgqa:5912473393:4,5912473393,native,CW,nextgqa
nextgqa:5912473393:4,5912473393,coarse,causal,nextgqa
nextgqa:4945866176:0,4945866176,native,CH,nextgqa
nextgqa:4945866176:0,4945866176,coarse,causal,nextgqa
nextgqa:2414043078:6,2414043078,native,CW,nextgqa
nextgqa:2414043078:6,2414043078,coarse,causal,nextgqa
nextgqa:3628972520:2,3628972520,native,CW,nextgqa
nextgqa:3628972520:2,3628972520,coarse,causal,nextgqa
nextgqa:2481132749:7,2481132749,native,TN,nextgqa
nextgqa:2481132749:7,2481132749,coarse,temporal,nextgqa
nextgqa:4315349265:4,4315349265,native,TN,nextgqa
nextgqa:4315349265:4,4315349265,coarse,temporal,nextgqa
nextgqa:6339181867:5,6339181867,native,CH,nextgqa
nextgqa:6339181867:5,6339181867,coarse,causal,nextgqa
nextgqa:2547320060:4,2547320060,native,CW,nextgqa
nextgqa:2547320060:4,2547320060,coarse,causal,nextgqa
nextgqa:6181099606:1,6181099606,native,CW,nextgqa
nextgqa:6181099606:1,6181099606,coarse,causal,nextgqa
nextgqa:2676529856:7,2676529856,native,TN,nextgqa
nextgqa:2676529856:7,2676529856,coarse,temporal,nextgqa
nextgqa:5183812946:7,5183812946,native,TC,nextgqa
nextgqa:5183812946:7,5183812946,coarse,temporal,nextgqa
nextgqa:4937654460:0,4937654460,native,TC,nextgqa
nextgqa:4937654460:0,4937654460,coarse,temporal,nextgqa
nextgqa:12427023395:0,12427023395,native,CW,nextgqa
nextgqa:12427023395:0,12427023395,coarse,causal,nextgqa
nextgqa:12257884095:3,12257884095,native,CW,nextgqa
nextgqa:12257884095:3,12257884095,coarse,causal,nextgqa
nextgqa:3495630576:3,3495630576,native,TN,nextgqa
nextgqa:3495630576:3,3495630576,coarse,temporal,nextgqa
nextgqa:12299711406:4,12299711406,native,CW,nextgqa
nextgqa:12299711406:4,12299711406,coarse,causal,nextgqa
nextgqa:3510222236:3,3510222236,native,CH,nextgqa
nextgqa:3510222236:3,3510222236,coarse,causal,nextgqa
nextgqa:3068792452:0,3068792452,native,CW,nextgqa
nextgqa:3068792452:0,3068792452,coarse,causal,nextgqa
nextgqa:4834895241:3,4834895241,native,CW,nextgqa
